Strain_1,Strain_2,Replicate,N10,N20,r1,r2,a11,a22,a12,a21
460,163,44,3577,321,0.40373485070245907,0.3798319574187168,-1.944590823925913e-08,-3.1178477199468907e-08,-2.306777270687974e-08,-5.268258166158289e-09
460,163,45,4134,295,0.40373485070245907,0.3754027778414545,-1.944590823925913e-08,-2.860142207094455e-08,-8.993379017029697e-09,-1.5165514693134467e-09
460,163,46,3482,361,0.4119449262030973,0.3738449727791672,-2.0882901905325487e-08,-2.5953790958429898e-08,-1.2174292084824284e-08,-1.4086162233961519e-09
460,163,47,4838,515,0.3938723178440674,0.38252020202749404,-1.637307561748895e-08,-2.875494473363381e-08,-2.3096918242215667e-08,-7.923043275067421e-09
460,163,48,4341,241,0.3938723178440674,0.38175363334185397,-1.637307561748895e-08,-3.015005754968029e-08,-1.7648854644858003e-08,-2.9571730255717412e-09
460,163,49,3513,344,0.43820514993601467,0.37152138841401294,-3.0260861863481885e-08,-2.6452240010998625e-08,-6.076183461041557e-09,-1.0522626690092915e-09
460,177,0,1679,651,0.40373485070245907,0.32494787301667605,-1.944590823925913e-08,-1.1047826365205899e-07,-1.1741296276653957e-07,-1.1960467885711503e-08
460,177,1,1898,659,0.38289935773670625,0.3191060213348129,-1.2601805760736556e-08,-9.847364811947572e-08,-1.3579287479895387e-07,-1.0829528428548733e-08
460,177,2,2076,744,0.41030650471454877,0.32494787301667605,-1.8146966796702907e-08,-1.1047826365205899e-07,-1.4041447595175997e-07,-1.179933786454671e-08
460,177,3,2751,1003,0.38289935773670625,0.3149179229547673,-1.2601805760736556e-08,-9.858194676560184e-08,-1.6594294661464076e-07,-1.373194693739069e-08
460,177,4,2571,517,0.38289935773670625,0.32494787301667605,-1.2601805760736556e-08,-1.1047826365205899e-07,-1.01048477020647e-07,-3.983904167284512e-09
460,177,5,3212,541,0.38289935773670625,0.32494787301667605,-1.2601805760736556e-08,-1.1047826365205899e-07,-9.78940134507639e-08,-1.4968979052357055e-09
460,177,6,3274,1046,0.40373485070245907,0.31037786074880713,-1.944590823925913e-08,-1.062969197707443e-07,-1.0438544697752238e-07,-7.307920015802557e-09
460,177,7,3775,722,0.40373485070245907,0.3234369166307497,-1.944590823925913e-08,-9.845146047369231e-08,-8.279508907703041e-08,-7.282235962858504e-09
460,177,8,3305,949,0.40373485070245907,0.3131629037407101,-1.944590823925913e-08,-9.952628515274883e-08,-9.627136664554978e-08,-8.964419382556913e-09
460,177,9,2036,1247,0.3938723178440674,0.30804122133423506,-1.637307561748895e-08,-8.595767787110308e-08,-1.4517430623299923e-07,-1.5564847461426275e-08
460,177,10,3070,1012,0.3938723178440674,0.31572583380541874,-1.637307561748895e-08,-1.0613553892641989e-07,-1.059953704437678e-07,-1.0655965941234259e-08
460,177,11,3380,1059,0.39310444222648566,0.31572583380541874,-1.3488746829375114e-08,-1.0613553892641989e-07,-1.74240715964604e-07,-1.2707370258004222e-08
460,177,12,3100,994,0.4119449262030973,0.3149179229547673,-2.0882901905325487e-08,-9.858194676560184e-08,-1.223357294792248e-07,-1.2492832312537536e-08
460,177,13,3383,943,0.40373485070245907,0.312348594590254,-1.944590823925913e-08,-1.0198345306083554e-07,-8.48373405331537e-08,-7.074317246176425e-09
460,177,14,2404,942,0.4039769667116998,0.3201714369302543,-1.79210821033653e-08,-1.0590097615150956e-07,-9.114728436954441e-08,-1.0116285364764598e-08
460,177,15,3567,536,0.38289935773670625,0.3181387245971452,-1.2601805760736556e-08,-1.0714664269890418e-07,-1.255770320272081e-07,-6.209546756890389e-09
460,177,16,2715,814,0.4039769667116998,0.3149179229547673,-1.79210821033653e-08,-9.858194676560184e-08,-9.53275899309657e-08,-6.272370231500672e-09
460,177,17,3637,711,0.38289935773670625,0.3090380594896518,-1.2601805760736556e-08,-1.0803178097917879e-07,-9.808560314021166e-08,-1.7792624789481129e-09
460,177,18,3691,1149,0.40373485070245907,0.3090380594896518,-1.944590823925913e-08,-1.0803178097917879e-07,-9.702775351702014e-08,-5.285369797586695e-09
460,177,19,4749,1182,0.38289935773670625,0.31679633373802574,-1.2601805760736556e-08,-1.0239139646127714e-07,-1.2840790082905142e-07,-8.685623217801769e-09
460,177,20,4951,672,0.3938723178440674,0.32352578772342067,-1.637307561748895e-08,-1.018045478502098e-07,-9.20893598909681e-08,-6.428074980122071e-09
460,177,21,1540,851,0.4039769667116998,0.31572583380541874,-1.79210821033653e-08,-1.0613553892641989e-07,-1.5415839139716087e-07,-1.3186262422244039e-08
460,177,22,2546,1162,0.39310444222648566,0.3126825809353032,-1.3488746829375114e-08,-1.0171777826024209e-07,-2.4413321934480555e-07,-1.9087539741427676e-08
460,177,23,2747,678,0.3938723178440674,0.312348594590254,-1.637307561748895e-08,-1.0198345306083554e-07,-8.893527765886909e-08,-1.5873704223861287e-09
460,177,24,2654,794,0.4343929699894168,0.3150028216396975,-2.7289801902368512e-08,-1.0466261555225245e-07,-8.429909949665292e-08,-9.923295358326287e-09
460,177,25,2290,728,0.42224912971066486,0.32494787301667605,-1.960526778565273e-08,-1.1047826365205899e-07,-9.712816013073925e-08,-8.591931535631716e-09
460,177,26,2242,1042,0.4039769667116998,0.3111964118834172,-1.79210821033653e-08,-1.0148252223337473e-07,-1.2008380574353453e-07,-8.491463933330259e-09
460,177,27,2927,810,0.3938723178440674,0.3088749693438828,-1.637307561748895e-08,-1.0278052285583002e-07,-8.416193540449787e-08,-2.4729944353609772e-09
460,177,28,3538,809,0.4039769667116998,0.3181387245971452,-1.79210821033653e-08,-1.0714664269890418e-07,-1.1579303731583634e-07,-4.572531128231128e-09
460,177,29,2304,1283,0.3938723178440674,0.32170158804179394,-1.637307561748895e-08,-1.0903081667431122e-07,-2.256868626883573e-07,-2.3620127161322676e-08
460,177,30,3549,769,0.38289935773670625,0.32266949092260766,-1.2601805760736556e-08,-9.622475835441071e-08,-8.824697995368776e-08,-2.841711759581984e-09
460,177,31,2374,759,0.4039769667116998,0.32352578772342067,-1.79210821033653e-08,-1.018045478502098e-07,-7.211175057138633e-08,-6.318955447456315e-09
460,177,32,2887,972,0.40373485070245907,0.3111964118834172,-1.944590823925913e-08,-1.0148252223337473e-07,-8.562283737534737e-08,-1.0594823165023242e-08
460,177,33,2168,873,0.4343929699894168,0.31679633373802574,-2.7289801902368512e-08,-1.0239139646127714e-07,-7.755305804577108e-08,-8.641388539147139e-09
460,177,34,2595,1487,0.39310444222648566,0.3090380594896518,-1.3488746829375114e-08,-1.0803178097917879e-07,-1.3373139255358427e-07,-8.603059943971486e-09
460,177,35,2196,836,0.41030650471454877,0.3201714369302543,-1.8146966796702907e-08,-1.0590097615150956e-07,-1.094908189659034e-07,-4.76558129820286e-09
460,177,36,2637,875,0.4119449262030973,0.3131629037407101,-2.0882901905325487e-08,-9.952628515274883e-08,-1.0455595073093131e-07,-6.583399741718464e-09
460,177,37,2996,686,0.40373485070245907,0.31679633373802574,-1.944590823925913e-08,-1.0239139646127714e-07,-6.661429323079436e-08,-8.988139201787998e-09
460,177,38,3962,799,0.4039769667116998,0.30896188647416256,-1.79210821033653e-08,-1.084282550302243e-07,-9.729008740768678e-08,-1.520318175673093e-09
460,177,39,1782,901,0.40373485070245907,0.3234369166307497,-1.944590823925913e-08,-9.845146047369231e-08,-7.668819544605341e-08,-7.472542818386225e-09
460,177,40,1711,754,0.4119449262030973,0.3124337073118716,-2.0882901905325487e-08,-9.781637279935095e-08,-1.327787324227871e-07,-1.3642092748008926e-08
460,177,41,3880,558,0.38289935773670625,0.3150028216396975,-1.2601805760736556e-08,-1.0466261555225245e-07,-9.954981177548551e-08,-3.1775942118795607e-09
460,177,42,1768,805,0.40647633876622125,0.3234369166307497,-1.3650805009297808e-08,-9.845146047369231e-08,-1.3917686827910474e-07,-1.044725150754637e-08
460,177,43,2765,733,0.4343929699894168,0.3150028216396975,-2.7289801902368512e-08,-1.0466261555225245e-07,-8.31343757384208e-08,-4.746017177523354e-09
460,177,44,1645,582,0.4039769667116998,0.32352578772342067,-1.79210821033653e-08,-1.018045478502098e-07,-9.027760451949267e-08,-9.805839559446553e-09
460,177,45,2238,991,0.4119449262030973,0.3150028216396975,-2.0882901905325487e-08,-1.0466261555225245e-07,-8.129183132930688e-08,-5.210364285554784e-09
460,177,46,4602,633,0.41030650471454877,0.32494787301667605,-1.8146966796702907e-08,-1.1047826365205899e-07,-9.787966070370232e-08,-2.5717683468966946e-09
460,177,47,2402,978,0.40373485070245907,0.31679633373802574,-1.944590823925913e-08,-1.0239139646127714e-07,-6.432374963022844e-08,-9.172332112277535e-09
460,177,48,3610,1168,0.3938723178440674,0.31679633373802574,-1.637307561748895e-08,-1.0239139646127714e-07,-1.0046235432098703e-07,-4.0436235503421645e-09
460,177,49,2566,667,0.38289935773670625,0.3120589433513524,-1.2601805760736556e-08,-9.058767403219104e-08,-1.1117927370365476e-07,-6.985236976802609e-09
460,17B2,0,80,129,0.41716162832739634,0.1682661067501624,-1.4526764879696345e-08,-3.3202272746677327e-08,-2.7051319389033828e-09,-1.4058695848191892e-09
460,17B2,1,61,139,0.4119449262030973,0.16144595829608466,-2.0882901905325487e-08,-3.365327443277109e-08,-5.053021768648273e-09,-1.7717065626448596e-09
460,17B2,2,84,144,0.41716162832739634,0.16069041239462434,-1.4526764879696345e-08,-2.9391286570589213e-08,-3.997985791058825e-09,-1.262892829608436e-09
460,17B2,3,72,163,0.42191750667429073,0.15719112174251815,-1.9259183474342486e-08,-2.408622731041991e-08,-4.39951729758003e-08,-1.5113506161158856e-09
460,17B2,4,87,219,0.40988338571280813,0.15497864575323705,-1.6242689755814376e-08,-2.1259461613540682e-08,-1.4146814074813243e-08,-1.1473782086263333e-09
460,17B2,5,122,241,0.38289935773670625,0.15634215938863227,-1.2601805760736556e-08,-3.3814974540155174e-08,-3.286994010779477e-09,-1.4975291915386635e-09
460,17B2,6,79,195,0.40373485070245907,0.16162179985228953,-1.944590823925913e-08,-2.3477830023726236e-08,-2.9339894985036114e-08,-2.738911514394361e-09
460,17B2,7,89,176,0.4119449262030973,0.1547619682102651,-2.0882901905325487e-08,-2.9456810944558606e-08,-1.3047840916150911e-08,-1.7820898565070737e-09
460,17B2,8,93,205,0.4128946093811179,0.1528695787055876,-1.6433068719063227e-08,-1.940620241823775e-08,-6.823646679042695e-08,-1.2830681857007486e-09
460,17B2,9,58,192,0.4112492367231596,0.15766812208808878,-1.6502625466627557e-08,-2.632252375705666e-08,-1.0790963170394112e-07,-1.907564172849102e-09
460,17B2,10,89,262,0.39310444222648566,0.15277708879554952,-1.3488746829375114e-08,-2.9475835734073427e-08,-1.5689765882439566e-09,-1.3481748577112283e-09
460,17B2,11,114,70,0.3938723178440674,0.15978627506687404,-1.637307561748895e-08,-2.255575083893615e-08,-3.733011471050539e-08,-1.130989146199129e-09
460,17B2,12,86,115,0.3938723178440674,0.1682661067501624,-1.637307561748895e-08,-3.3202272746677327e-08,-8.737233912724671e-08,-3.142279275365607e-09
460,17B2,13,66,176,0.4528378942731578,0.1573483993293383,-2.1766045241799583e-08,-4.139480245772152e-08,-1.1921722851205559e-08,-1.0708781790816427e-09
460,17B2,14,77,291,0.4126378125373644,0.15802925353082864,-1.8841916480787336e-08,-3.53200916406881e-08,-1.0719679492508508e-09,-1.0333599200293348e-09
460,17B2,15,42,86,0.4314726697192043,0.16107009116261783,-1.5949032713798946e-08,-4.0214334522014334e-08,-3.8691949194893685e-09,-1.2693724411079555e-09
460,17B2,16,36,151,0.40647633876622125,0.1591773232984789,-1.3650805009297808e-08,-2.364399725743791e-08,-8.721950751076966e-08,-1.4582527356838289e-09
460,17B2,17,58,216,0.44172207347459447,0.1573483993293383,-2.0640575314731393e-08,-4.139480245772152e-08,-7.141891601641411e-08,-1.8134593794829774e-09
460,17B2,18,52,306,0.4112492367231596,0.1569807037400145,-1.6502625466627557e-08,-3.397386117265338e-08,-2.1758857382165958e-09,-1.6039068334939274e-09
460,17B2,19,156,282,0.40373485070245907,0.15277708879554952,-1.944590823925913e-08,-2.9475835734073427e-08,-3.9302452561499024e-09,-1.0335692345860521e-09
460,17B2,20,63,305,0.42224912971066486,0.15881731820428646,-1.960526778565273e-08,-3.4184121410033164e-08,-1.5694201473469066e-08,-2.0951165444533146e-09
460,17B2,21,36,124,0.43567869057023856,0.15414429426027532,-1.666957865739481e-08,-3.393294096183954e-08,-4.6351824108661324e-08,-1.2534463362536784e-09
460,17B2,22,28,205,0.45335381979810385,0.1560174520712473,-2.0526624952323303e-08,-1.9805152587842364e-08,-2.117383776524198e-08,-1.0808736855450673e-09
460,17B2,23,199,146,0.40647633876622125,0.16162179985228953,-1.3650805009297808e-08,-2.3477830023726236e-08,-5.875745491759292e-09,-1.3189048711084186e-09
460,17B2,24,85,226,0.41716162832739634,0.1541842830179878,-1.4526764879696345e-08,-3.085130355044749e-08,-1.165879303118312e-08,-1.8710651118305786e-09
460,17B2,25,150,123,0.4128946093811179,0.15978627506687404,-1.6433068719063227e-08,-2.255575083893615e-08,-1.2341249622552592e-09,-1.7519525238055712e-09
460,17B2,26,127,291,0.40647633876622125,0.15876512243573515,-1.3650805009297808e-08,-3.5777812675874843e-08,-5.918277433283811e-08,-1.7309598291103055e-09
460,17B2,27,94,267,0.3938723178440674,0.1560174520712473,-1.637307561748895e-08,-1.9805152587842364e-08,-3.000084144913168e-07,-2.6276921798402357e-09
460,17B2,28,88,249,0.4153203745653351,0.1560174520712473,-1.5383367112515586e-08,-1.9805152587842364e-08,-2.76007806822538e-07,-1.8201039605605249e-09
460,17B2,29,34,249,0.42191750667429073,0.1589387805452952,-1.9259183474342486e-08,-4.471377157100929e-08,-6.685553888237808e-08,-2.028581923896195e-09
460,17B2,30,68,208,0.44773718869681134,0.15461129479931113,-2.1198124847476722e-08,-1.9944349510369232e-08,-3.7704023450033305e-08,-1.8992693528825937e-09
460,17B2,31,52,310,0.43567869057023856,0.15497864575323705,-1.666957865739481e-08,-2.1259461613540682e-08,-3.4187234403424484e-08,-1.5220538134448873e-09
460,17B2,32,169,213,0.4153203745653351,0.15806030988649278,-1.5383367112515586e-08,-3.743075096479568e-08,-1.9152016027216618e-08,-1.296827730272252e-09
460,17B2,33,68,345,0.42191750667429073,0.1589387805452952,-1.9259183474342486e-08,-4.471377157100929e-08,-1.1743250766663476e-09,-1.288922041926669e-09
460,17B2,34,113,193,0.4314726697192043,0.15414429426027532,-1.5949032713798946e-08,-3.393294096183954e-08,-4.391134103407862e-08,-1.3387549940085731e-09
460,17B2,35,105,87,0.40647633876622125,0.15709986781987784,-1.3650805009297808e-08,-3.093379664866577e-08,-9.208104853348727e-09,-1.3429302124040434e-09
460,17B2,36,104,139,0.43820514993601467,0.15881731820428646,-3.0260861863481885e-08,-3.4184121410033164e-08,-4.459386226552426e-09,-2.4156755094919065e-09
460,17B2,37,65,348,0.40713414100387746,0.15469122450429584,-1.1536015761622773e-08,-2.7710020540893182e-08,-2.9440783211765942e-08,-1.5943406222895513e-09
460,17B2,38,146,334,0.4039769667116998,0.155661845646342,-1.79210821033653e-08,-3.1405089019717346e-08,-1.634002657784374e-09,-1.9068511593443176e-09
460,17B2,39,71,70,0.4329165757680834,0.15785953658152008,-2.061430291046163e-08,-2.8127754113775672e-08,-1.0043659421542947e-07,-1.287147942821292e-09
460,17B2,40,195,222,0.3938723178440674,0.1589387805452952,-1.637307561748895e-08,-4.471377157100929e-08,-2.698883095227134e-07,-1.6118774351506718e-09
460,17B2,41,185,87,0.4128946093811179,0.16162179985228953,-1.6433068719063227e-08,-2.3477830023726236e-08,-1.2128888429854387e-08,-1.3757999319286209e-09
460,17B2,42,96,60,0.4128946093811179,0.15954637775138303,-1.6433068719063227e-08,-4.254467320302214e-08,-3.3461026310172607e-07,-1.0982085359209143e-09
460,17B2,43,52,117,0.4528378942731578,0.16390723088244208,-2.1766045241799583e-08,-3.392727238550212e-08,-9.715524921292453e-09,-2.7207850376491013e-09
460,17B2,44,140,99,0.4153203745653351,0.1547619682102651,-1.5383367112515586e-08,-2.9456810944558606e-08,-5.1040806637427355e-09,-1.1576511125821855e-09
460,17B2,45,55,81,0.4422536355156991,0.155661845646342,-2.373060310601583e-08,-3.1405089019717346e-08,-9.133554400829181e-08,-1.4095074476690229e-09
460,17B2,46,120,228,0.4314726697192043,0.1591773232984789,-1.5949032713798946e-08,-2.364399725743791e-08,-7.87050206165373e-08,-1.845517349704641e-09
460,17B2,47,87,318,0.4329399556895599,0.16162179985228953,-2.0366213035302315e-08,-2.3477830023726236e-08,-1.5432289044224885e-08,-1.8842890075535114e-09
460,17B2,48,115,353,0.4119449262030973,0.15582978918465118,-2.0882901905325487e-08,-2.59539112256539e-08,-4.006156972427954e-08,-2.471264112730776e-09
460,17B2,49,52,373,0.4039769667116998,0.15802925353082864,-1.79210821033653e-08,-3.53200916406881e-08,-1.317012744071956e-09,-2.1126118480065878e-09
460,228,0,2820,654,0.3938723178440674,0.30992835408691655,-1.637307561748895e-08,-9.580868505164555e-08,-6.691526695218285e-08,-2.134576982456471e-09
460,228,1,3868,883,0.40373485070245907,0.3143462853936172,-1.944590823925913e-08,-9.422034052903697e-08,-6.129752349872257e-08,-1.3410478406913269e-09
460,228,2,4552,708,0.3938723178440674,0.307800746010653,-1.637307561748895e-08,-9.302882552157752e-08,-6.964609517256315e-08,-1.5172727978171073e-09
460,228,3,3911,711,0.40373485070245907,0.3063514423822379,-1.944590823925913e-08,-9.932767596399111e-08,-5.3606447438772454e-08,-2.0393795999595032e-09
460,228,4,3155,634,0.4119449262030973,0.3157722781234159,-2.0882901905325487e-08,-9.683796728488444e-08,-5.193620857626648e-08,-2.7392133127899815e-09
460,228,5,3691,669,0.4039769667116998,0.3158507837778072,-1.79210821033653e-08,-9.131486275868882e-08,-6.49223683408584e-08,-2.578436077233907e-09
460,228,6,3401,901,0.4119449262030973,0.30853828426360497,-2.0882901905325487e-08,-9.700330559211374e-08,-5.673843795864662e-08,-1.0661971709784923e-09
460,228,7,3205,649,0.40373485070245907,0.3134093943935792,-1.944590823925913e-08,-1.0611792081550998e-07,-5.018427156004448e-08,-3.152049166826772e-09
460,228,8,4306,663,0.3938723178440674,0.3014433626332109,-1.637307561748895e-08,-9.875303163252828e-08,-7.196599199381573e-08,-1.147146292805546e-09
460,228,9,4271,862,0.4039769667116998,0.3134093943935792,-1.79210821033653e-08,-1.0611792081550998e-07,-8.547090706787237e-08,-4.214965410143437e-09
460,228,10,3438,646,0.40373485070245907,0.3063514423822379,-1.944590823925913e-08,-9.932767596399111e-08,-4.9088810337108706e-08,-1.565367534825752e-09
460,228,11,4932,825,0.38289935773670625,0.3158507837778072,-1.2601805760736556e-08,-9.131486275868882e-08,-7.298915047388896e-08,-1.1713699676443922e-09
460,228,12,3401,846,0.4119449262030973,0.3157722781234159,-2.0882901905325487e-08,-9.683796728488444e-08,-8.238173627608552e-08,-4.813358748786085e-09
460,228,13,3613,702,0.40373485070245907,0.30422369161829366,-1.944590823925913e-08,-8.900905003380652e-08,-6.916655260880246e-08,-1.1904595054191996e-09
