Strain_1, Strain_2, Replicate, Time, CFU_strain_1, CFU_strain_2
17B2,177,16,54,24225.558183145837,2880058.696166284
17B2,177,16,68,19814.965189064795,2891009.408285264
17B2,177,17,0,567.0,558.0
17B2,177,17,6,1405.1042106491693,3634.254570358411
17B2,177,17,18,8394.902857414334,147283.77322101474
17B2,177,17,24,18117.661997815696,766334.8634136626
17B2,177,17,30,26857.05895873914,2149787.352753189
17B2,177,17,42,21378.863893850197,3157823.742962981
17B2,177,17,48,17091.621055889183,3188308.4212620775
17B2,177,17,54,13603.19914473614,3192850.4168130257
17B2,177,17,68,7982.013805022938,3193661.7242740938
17B2,177,18,0,592.0,853.0
17B2,177,18,6,1508.2511328875496,5234.820711138989
17B2,177,18,18,9469.412472632419,186729.43048449515
17B2,177,18,24,20658.302198979378,894970.9576086497
17B2,177,18,30,30878.366911828103,2330861.827717934
17B2,177,18,42,26378.792470891887,3349579.3497446496
17B2,177,18,48,21940.467937224596,3382855.3582862257
17B2,177,18,54,18164.29709235108,3388815.736169837
17B2,177,18,68,11676.311265418193,3389996.473849734
17B2,177,19,0,545.0,481.0
17B2,177,19,6,1412.3236942239039,3311.850656881217
17B2,177,19,18,9222.36168395013,149346.03981223342
17B2,177,19,24,20678.877989357206,793674.6704125365
17B2,177,19,30,31722.604349692625,2117336.0321528916
17B2,177,19,42,30486.443523270485,2926356.389232582
17B2,177,19,48,27484.899358052284,2947030.565859849
17B2,177,19,54,24711.520127401207,2949926.93496412
17B2,177,19,68,19294.76165846437,2950086.5685098344
17B2,177,20,0,526.0,602.0
17B2,177,20,6,1306.1651908371014,3959.5247983228574
17B2,177,20,18,7806.422878260853,160329.548661683
17B2,177,20,24,16638.15446770081,796037.1749529508
17B2,177,20,30,24365.201733266265,2048399.48465143
17B2,177,20,42,21154.071528366705,2885230.34371823
17B2,177,20,48,17860.19067338736,2922616.2531367745
17B2,177,20,54,14956.15341877972,2938653.543132035
17B2,177,20,68,9735.46640044633,2960398.215187813
17B2,177,21,0,734.0,571.0
17B2,177,21,6,1863.7720141941836,3972.030520190471
17B2,177,21,18,11598.785693940004,181872.0524240051
17B2,177,21,24,24605.257252046697,952333.7057810699
17B2,177,21,30,33368.70981671855,2428348.171173699
17B2,177,21,42,23250.786418877164,3258816.0512092216
17B2,177,21,48,17830.64279654946,3279401.3853192814
17B2,177,21,54,13645.926616757208,3283110.108727558
17B2,177,21,68,7321.766962413042,3283627.4092389503
17B2,177,22,0,688.0,576.0
17B2,177,22,6,1793.0356305168414,3929.130022430305
17B2,177,22,18,11749.504777446418,172797.69729818846
17B2,177,22,24,25519.19002299811,886321.4853574194
17B2,177,22,30,35399.86266722561,2234804.938500107
17B2,177,22,42,25673.740973742708,3000598.167017413
17B2,177,22,48,20032.305259270634,3019568.9625790166
17B2,177,22,54,15589.440516053422,3022771.8772646985
17B2,177,22,68,8685.990086850297,3022538.2295175726
17B2,177,23,0,579.0,800.0
17B2,177,23,6,1484.7738111492745,5084.432439174296
17B2,177,23,18,9452.850286258703,194118.90032651712
17B2,177,23,24,20784.548598287103,947593.2944125943
17B2,177,23,30,31522.614074466175,2421533.195063328
17B2,177,23,42,29931.19153020707,3379805.1999753346
17B2,177,23,48,26659.121184360934,3408880.126125603
17B2,177,23,54,23659.701924781577,3414042.0334305256
17B2,177,23,68,17903.476424900735,3415848.858659113
17B2,177,24,0,489.0,425.0
17B2,177,24,6,1256.150944768755,2983.972061681336
17B2,177,24,18,8079.897351983131,140287.18085581364
17B2,177,24,24,18139.98616522271,766103.1049978444
17B2,177,24,30,28253.476420230665,2095505.293902882
17B2,177,24,42,28386.680647719782,2915741.362189875
17B2,177,24,48,26204.741478479402,2936242.194811625
17B2,177,24,54,24126.528048338238,2939257.083224
17B2,177,24,68,19905.217535118813,2939450.692831349
17B2,177,25,0,385.0,742.0
17B2,177,25,6,1013.4860476828136,4705.7286863760355
17B2,177,25,18,6821.073336168927,179958.63839351898
17B2,177,25,24,15591.982848338332,900404.8196461359
17B2,177,25,30,24787.68552905563,2432165.3579929825
17B2,177,25,42,24213.790657588976,3533050.4940586346
17B2,177,25,48,21573.958032611856,3567977.7077771337
17B2,177,25,54,19136.897491689924,3574796.4022828117
17B2,177,25,68,14444.92377392302,3576814.2663039835
17B2,177,26,0,561.0,821.0
17B2,177,26,6,1429.2170767875086,5424.726836408107
17B2,177,26,18,8912.60335791804,221185.7000355494
17B2,177,26,24,18723.76398578015,1055476.1646252512
17B2,177,26,30,25770.13310918444,2444731.9422381995
17B2,177,26,42,21262.498577267666,3171609.254601694
17B2,177,26,48,17967.600001351202,3190114.2708524116
17B2,177,26,54,15145.85505560743,3193455.279742636
17B2,177,26,68,10161.761266933223,3193401.918706219
17B2,177,27,0,782.0,567.0
17B2,177,27,6,1937.7373416973403,3843.4893549196595
17B2,177,27,18,11526.044868501198,167799.55671001482
17B2,177,27,24,24278.39963797616,877199.4092496402
17B2,177,27,30,33582.514671307166,2320439.625515333
17B2,177,27,42,23811.711542225912,3213135.4869061382
17B2,177,27,48,18244.653197077132,3236448.3129177736
17B2,177,27,54,13935.553692648897,3240012.836984379
17B2,177,27,68,7433.348870414119,3240079.412912653
17B2,177,28,0,608.0,747.0
17B2,177,28,6,1536.0418109929706,4518.951565724447
17B2,177,28,18,9502.300645372137,157148.9750155093
17B2,177,28,24,20766.32000531648,757386.6395630101
17B2,177,28,30,31471.42167710666,2050606.6924729957
17B2,177,28,42,26297.524121134546,3063781.935766363
17B2,177,28,48,21320.351273052944,3100883.254070865
17B2,177,28,54,17179.959652980993,3108898.79898197
17B2,177,28,68,10345.302916707664,3112429.001510301
17B2,177,29,0,498.0,504.0
17B2,177,29,6,1271.4910655580302,3506.3979124883717
17B2,177,29,18,8045.0551422048375,161568.5054762139
17B2,177,29,24,17558.80173049583,869935.2393823651
17B2,177,29,30,25195.61817507214,2347481.6929010665
17B2,177,29,42,19120.983034905064,3255038.492997537
17B2,177,29,48,15169.519652947984,3278762.2654968994
17B2,177,29,54,11996.049564058141,3282431.978000281
17B2,177,29,68,6937.904222737037,3283668.6219567778
17B2,177,30,0,464.0,669.0
17B2,177,30,6,1215.905990197215,4062.2920263356855
17B2,177,30,18,8124.248865516879,143243.97152266803
17B2,177,30,24,18721.38273488815,709560.9888549993
17B2,177,30,30,30597.65819710785,2025029.4805899453
17B2,177,30,42,29159.173737815003,3145112.5774531034
17B2,177,30,48,25048.822744237066,3186133.307649022
17B2,177,30,54,21386.874461895546,3193673.8347544037
17B2,177,30,68,14767.511917505763,3195762.805911922
17B2,177,31,0,639.0,677.0
17B2,177,31,6,1672.5314011663213,4568.8600141116995
17B2,177,31,18,11031.417596350895,196193.71762837458
17B2,177,31,24,23889.575197281898,990639.6378777786
17B2,177,31,30,32778.78423372102,2468281.8668670286
17B2,177,31,42,23017.127259632074,3310668.5145398183
17B2,177,31,48,17639.266570020645,3333445.503532298
17B2,177,31,54,13476.5309148177,3337935.608130401
17B2,177,31,68,7188.568664905012,3339897.617612323
17B2,177,32,0,585.0,564.0
17B2,177,32,6,1462.0045363910583,3415.5212345968116
17B2,177,32,18,8922.50876440383,120093.1813954915
17B2,177,32,24,19994.840990554017,607983.5358585629
17B2,177,32,30,32814.89840472198,1866958.5848291756
17B2,177,32,42,29894.644634812823,3149348.645621488
17B2,177,32,48,24429.63462610693,3210901.7293282887
17B2,177,32,54,19748.18600126471,3227896.0356242806
17B2,177,32,68,11897.006373584733,3244246.253772667
17B2,177,33,0,715.0,715.0
17B2,177,33,6,1860.2792630245638,4655.18556058109
17B2,177,33,18,12124.745080842591,186217.73483278794
17B2,177,33,24,26321.948274809085,919031.3013721155
17B2,177,33,30,37127.446918380505,2311654.6721915426
17B2,177,33,42,27861.079951531043,3161693.0013241353
17B2,177,33,48,21999.146678219786,3186535.737870495
17B2,177,33,54,17317.414949280403,3190569.320019976
17B2,177,33,68,9924.303650496344,3192566.479119732
17B2,177,34,0,626.0,692.0
17B2,177,34,6,1565.2836919548263,4505.912434936106
17B2,177,34,18,9499.573061950934,180675.7121987561
17B2,177,34,24,20531.89671402876,898945.9734398666
17B2,177,34,30,31064.298897341323,2294406.8735677134
17B2,177,34,42,31032.39314061826,3163586.579041292
17B2,177,34,48,28600.66757800103,3188508.557842896
17B2,177,34,54,26271.50082426244,3191981.673648172
17B2,177,34,68,21542.35469471738,3193200.158369189
17B2,177,35,0,766.0,762.0
17B2,177,35,6,1935.226895555571,4832.832420964545
17B2,177,35,18,11955.173756012235,184724.74474909407
17B2,177,35,24,25797.186296260126,920343.828564849
17B2,177,35,30,37275.93470942592,2459576.6849259003
17B2,177,35,42,27807.024317956082,3541770.0159630068
17B2,177,35,48,21514.37138264097,3575176.9597261795
17B2,177,35,54,16572.768303350414,3581272.0414191033
17B2,177,35,68,9006.49582482772,3582404.351356454
17B2,177,36,0,436.0,647.0
17B2,177,36,6,1106.5750143534972,4263.7612111340095
17B2,177,36,18,6916.484143269025,174840.62617843458
17B2,177,36,24,15130.296247452596,871329.2736877229
17B2,177,36,30,23109.602869264705,2189808.1804311424
17B2,177,36,42,24086.320032194013,2975551.280892759
17B2,177,36,48,22785.60561161029,2997232.768920507
17B2,177,36,54,21488.488368132,3000099.700280756
17B2,177,36,68,18736.627849778964,3001044.3484667432
17B2,177,37,0,607.0,848.0
17B2,177,37,6,1524.314409931176,5317.584554399149
17B2,177,37,18,9275.366513841891,191887.23683423118
17B2,177,37,24,19812.999293285353,878232.1016098404
17B2,177,37,30,29534.926423317946,2133514.342508298
17B2,177,37,42,28025.039731616424,3009795.822538225
17B2,177,37,48,24625.615378566992,3064889.558517299
17B2,177,37,54,21356.333568851325,3094958.9460127936
17B2,177,37,68,14839.501146677507,3146911.567432393
17B2,177,38,0,674.0,716.0
17B2,177,38,6,1704.3065245615496,4347.637723089763
17B2,177,38,18,10581.472558676,152932.44513182977
17B2,177,38,24,23340.72435422332,748935.0191247347
17B2,177,38,30,36151.82164674996,2079417.8641336593
17B2,177,38,42,31612.10961342325,3153075.3072287547
17B2,177,38,48,26211.924623209376,3190439.27840606
17B2,177,38,54,21623.14926146634,3197112.84288095
17B2,177,38,68,13797.251659103831,3198237.1938581234
17B2,177,39,0,581.0,596.0
17B2,177,39,6,1492.0393439607428,4016.0822272767537
17B2,177,39,18,9488.574144909115,172199.22818869253
17B2,177,39,24,20339.47662055592,872478.6255103447
17B2,177,39,30,28147.371564602312,2189081.1737611396
17B2,177,39,42,20755.209923784234,2945485.0358956475
17B2,177,39,48,16350.717665221064,2964889.164390823
17B2,177,39,54,12849.605337827494,2968192.075009801
17B2,177,39,68,7331.123431354796,2968546.9714940754
17B2,177,40,0,669.0,740.0
17B2,177,40,6,1716.5128732601177,4818.066576992427
17B2,177,40,18,10918.773022332256,192469.2086773773
17B2,177,40,24,23731.231100329635,943080.3876468005
17B2,177,40,30,34865.92083780524,2337324.4820962753
17B2,177,40,42,31608.94596198525,3165607.2073031645
17B2,177,40,48,27728.85715432089,3188896.4105984364
17B2,177,40,54,24250.33231034976,3192325.886150029
17B2,177,40,68,17744.05500630102,3193416.448873842
17B2,177,41,0,668.0,633.0
17B2,177,41,6,1687.7794846959976,4219.044365877114
17B2,177,41,18,10432.763303272473,173831.99442401
17B2,177,41,24,22533.269379586447,851630.3970197829
17B2,177,41,30,33589.17171425275,2118269.715462583
17B2,177,41,42,32037.317234326667,2920881.845380169
17B2,177,41,48,28596.412296078124,2959518.873187275
17B2,177,41,54,25303.461416976334,2977525.9954390214
17B2,177,41,68,18670.603341011916,3008299.2922897725
17B2,177,42,0,728.0,686.0
17B2,177,42,6,1852.5782374182998,4372.38904499424
17B2,177,42,18,11585.426799502513,168109.72853515611
17B2,177,42,24,24951.090456457896,825864.5760883538
17B2,177,42,30,35773.55011588123,2125479.4841776206
17B2,177,42,42,27709.014073690963,2974421.3775638086
17B2,177,42,48,22094.394914201894,2999737.7096140496
17B2,177,42,54,17552.597083911314,3003858.5120073366
17B2,177,42,68,10263.429360970418,3004791.9401512775
17B2,177,43,0,591.0,871.0
17B2,177,43,6,1531.1582186184644,5668.1402134305
17B2,177,43,18,9875.11402277719,223596.4292487559
17B2,177,43,24,21191.84148269044,1049604.8453002244
17B2,177,43,30,30279.20255100242,2420981.637498468
17B2,177,43,42,27570.738705819647,3156792.4624108714
17B2,177,43,48,24470.714789435293,3177689.6784549966
17B2,177,43,54,21654.64299190885,3182390.3995201876
17B2,177,43,68,16253.954074998888,3185242.5379883056
17B2,177,44,0,420.0,803.0
17B2,177,44,6,1102.912458342815,5292.659129739128
17B2,177,44,18,7321.348415267477,209820.2495246704
17B2,177,44,24,16099.435178942349,976967.2759969024
17B2,177,44,30,24076.60821237172,2291814.8120560404
17B2,177,44,42,23614.906707768045,3099761.1387371076
17B2,177,44,48,21373.68715220247,3146720.511323227
17B2,177,44,54,19132.160775775254,3174351.244041644
17B2,177,44,68,14343.891667989972,3225195.8560863766
17B2,177,45,0,569.0,952.0
17B2,177,45,6,1474.1794757809407,6029.572723677497
17B2,177,45,18,9530.01509239199,225508.40899225848
17B2,177,45,24,20732.49978547257,1057248.067408878
17B2,177,45,30,30452.017538364278,2553689.7923438465
17B2,177,45,42,27446.528908914654,3482760.4600778604
17B2,177,45,48,23816.131674339493,3519016.0623730016
17B2,177,45,54,20541.429320166837,3531622.0956068244
17B2,177,45,68,14419.372451890269,3547294.397144344
17B2,177,46,0,613.0,719.0
17B2,177,46,6,1606.2030814006741,4608.3121063472645
17B2,177,46,18,10674.391081178479,177871.56934990775
17B2,177,46,24,23952.174555754147,872209.3415039778
17B2,177,46,30,36761.31879886659,2264775.7187699694
17B2,177,46,42,33700.593485960984,3232701.9242703053
17B2,177,46,48,29065.15072333212,3274688.848015958
17B2,177,46,54,24872.0734505412,3290062.1570699075
17B2,177,46,68,17088.941151135205,3311317.6395538556
17B2,177,47,0,558.0,637.0
17B2,177,47,6,1465.4726275378653,4097.866961603032
17B2,177,47,18,9810.184566158854,161168.09178827005
17B2,177,47,24,22299.830778523043,813944.818571415
17B2,177,47,30,35015.93766838008,2190514.480779249
17B2,177,47,42,33484.70236807384,3152020.2596138646
17B2,177,47,48,29620.828861713944,3181896.9590819147
17B2,177,47,54,26100.439104305173,3187793.020638033
17B2,177,47,68,19420.010780744014,3190126.6744225835
17B2,177,48,0,375.0,504.0
17B2,177,48,6,1002.0189745626117,3401.5958562281858
17B2,177,48,18,6979.859885538723,147896.44494411658
17B2,177,48,24,16417.019925170756,792916.1795043778
17B2,177,48,30,27094.568315802306,2248614.1047244733
17B2,177,48,42,28615.745464257707,3278333.781786038
17B2,177,48,48,26614.354012533393,3309899.5793365417
17B2,177,48,54,24640.75705500129,3315917.2763245115
17B2,177,48,68,20538.127330911393,3320753.600028919
17B2,177,49,0,376.0,540.0
17B2,177,49,6,1031.2952601483285,3426.132079085198
17B2,177,49,18,7581.286296599885,132921.668117633
17B2,177,49,24,18535.075123255443,705035.0377257175
17B2,177,49,30,32242.159319155056,2182282.41748234
17B2,177,49,42,31967.684950040893,3526594.4202076276
17B2,177,49,48,27648.139434870973,3574002.6510801506
17B2,177,49,54,23761.316615306983,3581105.4148925664
17B2,177,49,68,16684.50429783624,3582948.206679425
228,0092a,0,0,652.0,663.0
228,0092a,0,6,4403.969456131734,5514.452574003315
228,0092a,0,18,189672.20910651813,355976.6110062326
228,0092a,0,24,955019.7827456198,1997557.6970185721
228,0092a,0,30,2366192.902945333,4435247.8288889155
228,0092a,0,42,3202012.443344365,5079769.367541627
228,0092a,0,48,3228870.708779218,5059606.020630907
228,0092a,0,54,3234057.411064292,5051751.412901039
228,0092a,0,68,3235138.7239287705,5048480.86508844
228,0092a,1,0,747.0,624.0
228,0092a,1,6,5045.055098225137,5151.737764571313
228,0092a,1,18,216192.6632963542,326768.1280779441
228,0092a,1,24,1069072.3336543175,1813907.0797857782
228,0092a,1,30,2560252.689070712,4008471.0319435033
228,0092a,1,42,3365602.633435343,4528261.869514139
228,0092a,1,48,3387285.4049691306,4495950.730278182
228,0092a,1,54,3391181.6139873476,4483552.576045396
228,0092a,1,68,3391544.259269553,4477724.552510658
228,0092a,2,0,789.0,570.0
228,0092a,2,6,5327.78453474226,4826.202473864866
228,0092a,2,18,225889.5030570812,321697.9522359306
228,0092a,2,24,1062462.154018201,1816629.656366568
228,0092a,2,30,2323754.2015084717,4075939.279846295
228,0092a,2,42,2936950.6456472543,4782074.773985393
228,0092a,2,48,2958682.4589486695,4769871.029606091
228,0092a,2,54,2964011.763853539,4762739.232920452
228,0092a,2,68,2965476.3796023536,4758202.445141101
228,0092a,3,0,610.0,626.0
228,0092a,3,6,4052.0639549117395,5152.022814025288
228,0092a,3,18,169744.5012093052,327453.981097309
228,0092a,3,24,866878.9371410151,1882329.0336878567
228,0092a,3,30,2262440.9402953433,4397584.498833729
228,0092a,3,42,3153499.078602871,5011679.599553747
228,0092a,3,48,3180278.286912547,4966557.717629948
228,0092a,3,54,3185034.913339551,4949601.15109382
228,0092a,3,68,3185965.3350613625,4942496.600205051
228,0092a,4,0,701.0,562.0
228,0092a,4,6,4655.503311028097,4640.320929730817
228,0092a,4,18,192637.55463339604,296345.6983620756
228,0092a,4,24,931174.3195323125,1702734.1518554948
228,0092a,4,30,2181453.7026459416,4046701.844300459
228,0092a,4,42,2868644.5795293166,4845029.8491471885
228,0092a,4,48,2892842.423001005,4827570.403126546
228,0092a,4,54,2898445.489541811,4818008.744023131
228,0092a,4,68,2899816.3651366504,4812246.710114511
228,0092a,5,0,611.0,746.0
228,0092a,5,6,4127.502853483812,6086.42342483681
228,0092a,5,18,178883.62788032915,377124.56969589344
228,0092a,5,24,927307.5082575192,2067606.5563929616
228,0092a,5,30,2429697.9909873656,4453252.526624674
228,0092a,5,42,3370476.0283406344,4775741.876657289
228,0092a,5,48,3397568.7618731805,4707338.368463628
228,0092a,5,54,3402354.264504465,4682642.450700906
228,0092a,5,68,3403206.0633818167,4671851.492325791
228,0092a,6,0,728.0,710.0
